NodeID, DISPLACEMENT_X1, DISPLACEMENT_Y1, DISPLACEMENT_Z1, STRESS_XX, STRESS_XY, STRESS_XZ, STRESS_YY, STRESS_YZ, STRESS_ZZ, STRAIN_XX, STRAIN_XY, STRAIN_XZ, STRAIN_YY, STRAIN_YZ, STRAIN_ZZ
62, 5.000000000000e-02, 5.000000000000e-02, -2.500000000000e-01, 1.348890731725e-07, -4.878744122777e-08, 6.283279642758e-08, 1.345616785752e-07, 6.402496197244e-08, -1.000000000000e+06, 1.000000000001e-02, -5.854492947332e-15, 7.539935571309e-15, 1.000000000001e-02, 7.682995436693e-15, -5.000000000000e-02, 0.000000000000e+00
63, 7.500000000003e-02, 4.999999999998e-02, -2.500000000000e-01, -1.549011316456e-08, 1.320471479176e-08, 3.147370355148e-08, -3.487644115324e-08, -3.094918718686e-08, -1.000000000000e+06, 9.999999999999e-03, 1.584565775011e-15, 3.776844426178e-15, 9.999999999998e-03, -3.713902462423e-15, -5.000000000000e-02, 0.000000000000e+00
64, 1.000000000000e-01, 4.999999999997e-02, -2.500000000000e-01, 4.076347063403e-07, -1.721146454525e-07, -1.975554303164e-07, 4.524515356112e-07, -3.882063217194e-08, -9.999999999999e+05, 1.000000000001e-02, -2.065375745429e-14, -2.370665163797e-14, 1.000000000002e-02, -4.658475860633e-15, -5.000000000000e-02, 0.000000000000e+00
65, 0.000000000000e+00, 7.499999999999e-02, -2.500000000000e-01, 5.102395847146e-09, 6.299591187681e-08, 1.511025989574e-07, -2.043198171210e-07, -2.240179920843e-07, -1.000000000000e+06, 1.000000000000e-02, 7.559509425218e-15, 1.813231187488e-14, 9.999999999990e-03, -2.688215905011e-14, -5.000000000000e-02, 0.000000000000e+00
66, 2.500000000000e-02, 7.500000000001e-02, -2.500000000000e-01, -9.991035204981e-08, -1.371062450660e-08, 3.563304382400e-08, 2.263802709513e-07, -5.543478333043e-08, -1.000000000000e+06, 9.999999999993e-03, -1.645274940792e-15, 4.275965258880e-15, 1.000000000001e-02, -6.652173999652e-15, -5.000000000000e-02, 0.000000000000e+00
67, 4.999999999998e-02, 7.500000000003e-02, -2.500000000000e-01, -2.591024832027e-08, 4.261077941143e-09, -3.409503253885e-08, -1.653288588442e-08, 3.352727957885e-08, -1.000000000000e+06, 9.999999999999e-03, 5.113293529371e-16, -4.091403904662e-15, 9.999999999999e-03, 4.023273549462e-15, -5.000000000000e-02, 0.000000000000e+00
68, 7.500000000001e-02, 7.500000000001e-02, -2.500000000000e-01, 3.310460796576e-07, -4.274057137988e-08, -8.194336537114e-09, 3.232888643500e-07, -6.615455155111e-09, -1.000000000000e+06, 1.000000000001e-02, -5.128868565586e-15, -9.833203844537e-16, 1.000000000001e-02, -7.938546186133e-16, -5.000000000001e-02, 0.000000000000e+00
69, 9.999999999998e-02, 7.499999999998e-02, -2.500000000000e-01, -5.244498041896e-07, -1.418437352659e-07, -1.219890541356e-07, -2.920676034832e-07, 3.805074688214e-08, -9.999999999997e+05, 9.999999999974e-03, -1.702124823191e-14, -1.463868649627e-14, 9.999999999987e-03, 4.566089625857e-15, -4.999999999998e-02, 0.000000000000e+00
70, 0.000000000000e+00, 1.000000000000e-01, -2.500000000000e-01, -2.848070841096e-08, 2.447355172485e-08, 1.246041072651e-07, 5.318353294777e-07, -7.677129201348e-09, -1.000000000000e+06, 9.999999999996e-03, 2.936826206982e-15, 1.495249287181e-14, 1.000000000003e-02, -9.212555041618e-16, -5.000000000002e-02, 0.000000000000e+00
71, 2.499999999997e-02, 9.999999999999e-02, -2.500000000000e-01, -2.826037581053e-07, -2.159472358605e-07, -2.924279605225e-09, -3.583456472685e-07, -1.127939902938e-07, -9.999999999997e+05, 9.999999999986e-03, -2.591366830327e-14, -3.509135526270e-16, 9.999999999981e-03, -1.353527883525e-14, -4.999999999998e-02, 0.000000000000e+00
72, 4.999999999997e-02, 1.000000000000e-01, -2.500000000000e-01, 4.674987091752e-07, -1.958739140272e-07, -3.529870435706e-08, 4.088894330637e-07, -1.735147737930e-07, -9.999999999999e+05, 1.000000000002e-02, -2.350486968326e-14, -4.235844522847e-15, 1.000000000001e-02, -2.082177285516e-14, -5.000000000000e-02, 0.000000000000e+00
73, 7.499999999998e-02, 9.999999999998e-02, -2.500000000000e-01, -2.657778380280e-07, -1.686918114696e-07, 3.550164841793e-08, -4.542856345048e-07, -1.053680535563e-07, -9.999999999997e+05, 9.999999999988e-03, -2.024301737635e-14, 4.260197810152e-15, 9.999999999977e-03, -1.264416642675e-14, -4.999999999998e-02, 0.000000000000e+00
74, 1.000000000000e-01, 1.000000000000e-01, -2.500000000001e-01, 6.777211475161e-07, 1.430625143898e-07, -6.081713736294e-07, 7.326286393088e-07, -5.949535758976e-07, -9.999999999997e+05, 1.000000000002e-02, 1.716750172677e-14, -7.298056483553e-14, 1.000000000003e-02, -7.139442910772e-14, -5.000000000000e-02, 0.000000000000e+00
75, 0.000000000000e+00, 0.000000000000e+00, -3.750000000000e-01, -1.195865591602e-07, 4.881024615478e-09, 1.902512801885e-07, -1.053821523466e-07, 1.948996705745e-07, -1.000000000000e+06, 9.999999999996e-03, 5.857229538574e-16, 2.283015362262e-14, 9.999999999997e-03, 2.338796046894e-14, -5.000000000000e-02, 0.000000000000e+00
76, 2.499999999997e-02, 0.000000000000e+00, -3.750000000000e-01, 1.833540732718e-07, 1.909119465708e-07, -4.805976271446e-08, 6.715817824049e-08, 9.512394770060e-08, -1.000000000000e+06, 1.000000000001e-02, 2.290943358850e-14, -5.767171525735e-15, 1.000000000000e-02, 1.141487372407e-14, -5.000000000002e-02, 0.000000000000e+00
77, 5.000000000000e-02, 0.000000000000e+00, -3.750000000000e-01, -2.089781530826e-07, -1.962801356222e-07, 7.475415749002e-09, 4.929552527373e-08, 1.713849624271e-07, -9.999999999998e+05, 9.999999999987e-03, -2.355361627466e-14, 8.970498898802e-16, 1.000000000000e-02, 2.056619549125e-14, -4.999999999999e-02, 0.000000000000e+00
78, 7.499999999999e-02, 0.000000000000e+00, -3.750000000000e-01, -4.304091466983e-08, -6.619365766113e-08, 1.282545895133e-07, -1.961609498089e-08, -1.424139637398e-07, -1.000000000000e+06, 1.000000000000e-02, -7.943238919336e-15, 1.539055074159e-14, 1.000000000000e-02, -1.708967564878e-14, -5.000000000001e-02, 0.000000000000e+00
79, 9.999999999992e-02, 0.000000000000e+00, -3.750000000000e-01, -7.608407627318e-07, 5.208171729185e-07, -7.920239221959e-08, -5.618283759609e-07, 1.949150267979e-07, -9.999999999996e+05, 9.999999999964e-03, 6.249806075022e-14, -9.504287066350e-15, 9.999999999976e-03, 2.338980321575e-14, -4.999999999997e-02, 0.000000000000e+00
80, 0.000000000000e+00, 2.499999999997e-02, -3.750000000000e-01, 5.357135064691e-08, 2.043691586996e-07, 9.650558566529e-08, 2.005265365522e-07, -4.971178557370e-08, -1.000000000000e+06, 1.000000000000e-02, 2.452429904395e-14, 1.158067027983e-14, 1.000000000001e-02, -5.965414268844e-15, -5.000000000002e-02, 0.000000000000e+00
81, 2.499999999999e-02, 2.499999999999e-02, -3.750000000000e-01, -1.470951750751e-07, 5.263399620329e-08, 3.446098392733e-08, -1.346417132247e-07, 3.284006027561e-08, -9.999999999998e+05, 9.999999999992e-03, 6.316079544395e-15, 4.135318071280e-15, 9.999999999993e-03, 3.940807233073e-15, -4.999999999999e-02, 0.000000000000e+00
82, 5.000000000002e-02, 2.500000000000e-02, -3.750000000000e-01, 1.587314283956e-07, 7.974812535517e-08, -5.306177193172e-08, -9.486304391949e-09, -2.617339113226e-08, -1.000000000000e+06, 1.000000000001e-02, 9.569775042621e-15, -6.367412631807e-15, 1.000000000000e-02, -3.140806935871e-15, -5.000000000002e-02, 0.000000000000e+00
83, 7.499999999999e-02, 2.500000000000e-02, -3.750000000000e-01, -4.115523959603e-07, 7.447991231714e-09, -8.196076687610e-08, 6.558700519817e-08, -7.118437940969e-09, -9.999999999996e+05, 9.999999999975e-03, 8.937589478057e-16, -9.835292025132e-15, 1.000000000000e-02, -8.542125529162e-16, -4.999999999998e-02, 0.000000000000e+00
84, 9.999999999997e-02, 2.500000000001e-02, -3.750000000000e-01, 1.011420622879e-07, 1.042036731857e-07, -3.019495080574e-07, 3.392678273696e-07, -6.955711362052e-08, -1.000000000001e+06, 1.000000000001e-02, 1.250444078229e-14, -3.623394096688e-14, 1.000000000003e-02, -8.346853634463e-15, -5.000000000005e-02, 0.000000000000e+00
85, 0.000000000000e+00, 5.000000000000e-02, -3.750000000000e-01, 4.871717804782e-08, -1.702529576556e-07, 1.519978148815e-07, -1.899228630584e-07, -6.607431804432e-09, -9.999999999998e+05, 1.000000000000e-02, -2.043035491867e-14, 1.823973778578e-14, 9.999999999988e-03, -7.928918165318e-16, -4.999999999999e-02, 0.000000000000e+00
86, 2.500000000000e-02, 5.000000000002e-02, -3.750000000000e-01, -7.321414263091e-09, 7.782175814105e-08, -2.106621725011e-08, 1.806771144733e-07, -5.771671685196e-08, -1.000000000000e+06, 1.000000000000e-02, 9.338610976926e-15, -2.527946070013e-15, 1.000000000001e-02, -6.926006022235e-15, -5.000000000002e-02, 0.000000000000e+00
87, 5.000000000002e-02, 5.000000000002e-02, -3.750000000000e-01, 2.426800597471e-08, 2.962697879449e-08, 5.067642337561e-08, 3.131774593815e-08, 4.396497620480e-08, -1.000000000000e+06, 1.000000000000e-02, 3.555237455339e-15, 6.081170805073e-15, 1.000000000000e-02, 5.275797144575e-15, -5.000000000001e-02, 0.000000000000e+00
88, 7.499999999999e-02, 5.000000000001e-02, -3.750000000000e-01, -1.425270338472e-07, -6.405238807515e-08, 3.605033032569e-08, -1.644570447739e-08, 5.404096198257e-08, -9.999999999999e+05, 9.999999999993e-03, -7.686286569018e-15, 4.326039639083e-15, 1.000000000000e-02, 6.484915437909e-15, -5.000000000000e-02, 0.000000000000e+00
89, 9.999999999997e-02, 5.000000000001e-02, -3.750000000000e-01, -3.874461507582e-07, 9.861247383663e-08, 2.149018554028e-07, -2.138377379230e-07, 1.362938471179e-07, -9.999999999998e+05, 9.999999999980e-03, 1.183349686040e-14, 2.578822264833e-14, 9.999999999991e-03, 1.635526165415e-14, -4.999999999998e-02, 0.000000000000e+00
90, 0.000000000000e+00, 7.499999999999e-02, -3.750000000000e-01, -1.329869329527e-08, -2.619695512855e-08, -1.791611066363e-07, -2.632964979697e-08, 1.263690167274e-07, -1.000000000000e+06, 1.000000000000e-02, -3.143634615426e-15, -2.149933279636e-14, 1.000000000000e-02, 1.516428200729e-14, -5.000000000001e-02, 0.000000000000e+00
91, 2.500000000000e-02, 7.499999999998e-02, -3.750000000000e-01, 6.888580931889e-08, 8.801732010405e-10, 3.245754577174e-10, -4.050215604457e-07, -8.634965450680e-08, -9.999999999997e+05, 1.000000000000e-02, 1.056207841249e-16, 3.894905492609e-17, 9.999999999976e-03, -1.036195854082e-14, -4.999999999998e-02, 0.000000000000e+00
92, 5.000000000001e-02, 7.499999999999e-02, -3.750000000000e-01, -1.919268477082e-08, -7.018726312197e-08, 6.116122200694e-08, -1.386122395386e-07, 3.874973862532e-08, -1.000000000000e+06, 1.000000000000e-02, -8.422471574636e-15, 7.339346640832e-15, 9.999999999993e-03, 4.649968635039e-15, -5.000000000000e-02, 0.000000000000e+00
93, 7.499999999999e-02, 7.499999999998e-02, -3.750000000000e-01, -1.665557012553e-07, -6.975074002803e-08, 9.578588588023e-08, -1.717597415847e-07, 9.324966326213e-08, -9.999999999994e+05, 9.999999999988e-03, -8.370088803364e-15, 1.149430630563e-14, 9.999999999988e-03, 1.118995959146e-14, -4.999999999997e-02, 0.000000000000e+00
94, 9.999999999997e-02, 7.499999999998e-02, -3.750000000000e-01, 7.658098494050e-08, -1.983077412173e-08, 7.373288272242e-08, -2.476290886894e-07, -1.641790240264e-07, -9.999999999997e+05, 1.000000000000e-02, -2.379692894607e-15, 8.847945926690e-15, 9.999999999984e-03, -1.970148288317e-14, -4.999999999998e-02, 0.000000000000e+00
95, 0.000000000000e+00, 9.999999999992e-02, -3.750000000000e-01, -6.007316604630e-07, 5.649620945462e-07, 1.625281591991e-07, -9.139068389888e-07, -3.468028515908e-08, -9.999999999997e+05, 9.999999999976e-03, 6.779545134555e-14, 1.950337910389e-14, 9.999999999957e-03, -4.161634219090e-15, -4.999999999997e-02, 0.000000000000e+00
96, 2.500000000001e-02, 9.999999999997e-02, -3.750000000000e-01, 3.126309701711e-07, 9.271890645328e-08, -6.383294204118e-08, -2.177869094789e-08, -2.586009906351e-07, -1.000000000001e+06, 1.000000000003e-02, 1.112626877439e-14, -7.659953044942e-15, 1.000000000001e-02, -3.103211887621e-14, -5.000000000005e-02, 0.000000000000e+00
97, 5.000000000001e-02, 9.999999999997e-02, -3.750000000000e-01, -2.240140679876e-07, 8.479919242873e-08, 1.480871749522e-07, -4.414406039835e-07, 2.339661577849e-07, -9.999999999998e+05, 9.999999999991e-03, 1.017590309145e-14, 1.777046099426e-14, 9.999999999978e-03, 2.807593893419e-14, -4.999999999998e-02, 0.000000000000e+00
98, 7.499999999998e-02, 9.999999999997e-02, -3.750000000000e-01, -2.401810229624e-07, -3.471528783840e-08, -1.635664309239e-07, 8.878256823268e-08, 8.270904754418e-08, -9.999999999997e+05, 9.999999999984e-03, -4.165834540608e-15, -1.962797171086e-14, 1.000000000000e-02, 9.925085705302e-15, -4.999999999999e-02, 0.000000000000e+00
99, 9.999999999997e-02, 9.999999999997e-02, -3.750000000000e-01, -2.930496548422e-07, -6.702347913214e-07, -9.547826441799e-08, -2.713201148205e-07, -8.481312793717e-08, -1.000000000000e+06, 9.999999999991e-03, -8.042817495857e-14, -1.145739173016e-14, 9.999999999993e-03, -1.017757535246e-14, -5.000000000001e-02, 0.000000000000e+00
100, 0.000000000000e+00, 0.000000000000e+00, -5.000000000000e-01, 1.423848996377e-07, -4.040229044629e-08, 7.414678629740e-08, 1.608577388496e-07, 6.403183570536e-08, -1.000000000000e+06, 1.000000000001e-02, -4.848274853555e-15, 8.897614355688e-15, 1.000000000001e-02, 7.683820284643e-15, -5.000000000001e-02, 0.000000000000e+00
101, 2.500000000000e-02, 0.000000000000e+00, -5.000000000000e-01, -4.943548227161e-08, 1.478260906413e-08, 1.022963526773e-08, -1.390942692656e-07, -3.791377268604e-08, -9.999999999995e+05, 9.999999999994e-03, 1.773913087696e-15, 1.227556232128e-15, 9.999999999989e-03, -4.549652722325e-15, -4.999999999997e-02, 0.000000000000e+00
102, 4.999999999998e-02, 0.000000000000e+00, -5.000000000001e-01, -2.576228737553e-07, 1.524019417153e-07, 3.460115613791e-09, -7.476545780610e-08, 6.000759513887e-07, -1.000000000001e+06, 1.000000000000e-02, 1.828823300583e-14, 4.152138736549e-16, 1.000000000001e-02, 7.200911416664e-14, -5.000000000006e-02, 0.000000000000e+00
103, 7.499999999999e-02, 0.000000000000e+00, -5.000000000000e-01, -3.578297516990e-07, 1.468370568307e-08, -1.370037176544e-07, 6.683723121151e-07, -2.264586524845e-07, -9.999999999996e+05, 9.999999999971e-03, 1.762044681968e-15, -1.644044611852e-14, 1.000000000003e-02, -2.717503829814e-14, -4.999999999998e-02, 0.000000000000e+00
104, 9.999999999990e-02, 0.000000000000e+00, -4.999999999999e-01, -9.620740146634e-09, 4.420000745020e-07, -2.971890671943e-07, -3.057004762033e-07, -6.485981406187e-07, -9.999999999999e+05, 1.000000000000e-02, 5.304000894025e-14, -3.566268806332e-14, 9.999999999984e-03, -7.783177687425e-14, -4.999999999999e-02, 0.000000000000e+00
105, 0.000000000000e+00, 2.500000000000e-02, -5.000000000000e-01, -1.441193372778e-07, 2.686910700446e-08, -3.655294915629e-08, -2.389471076322e-08, -5.648848047532e-09, -9.999999999995e+05, 9.999999999988e-03, 3.224292840535e-15, -4.386353898755e-15, 9.999999999995e-03, -6.778617657039e-16, -4.999999999997e-02, 0.000000000000e+00
106, 2.500000000002e-02, 2.500000000002e-02, -5.000000000000e-01, -7.647055906231e-08, -1.494429686318e-07, -9.303233431058e-08, -5.948400017249e-08, -1.089997811515e-07, -1.000000000001e+06, 1.000000000000e-02, -1.793315623581e-14, -1.116388011727e-14, 1.000000000001e-02, -1.307997373819e-14, -5.000000000004e-02, 0.000000000000e+00
107, 4.999999999998e-02, 2.500000000001e-02, -5.000000000000e-01, -1.028862590421e-07, 1.242381783257e-07, 2.472528111097e-08, 9.966166315989e-08, -5.934812781814e-08, -9.999999999996e+05, 9.999999999990e-03, 1.490858139908e-14, 2.967033733317e-15, 1.000000000000e-02, -7.121775338177e-15, -4.999999999998e-02, 0.000000000000e+00
108, 7.500000000003e-02, 2.500000000001e-02, -5.000000000000e-01, 8.251190003920e-07, 5.417695629756e-08, 4.448795166205e-07, -2.791474366856e-07, -7.308770144084e-08, -1.000000000000e+06, 1.000000000005e-02, 6.501234755707e-15, 5.338554199446e-14, 9.999999999981e-03, -8.770524172901e-15, -5.000000000002e-02, 0.000000000000e+00
109, 1.000000000001e-01, 2.500000000001e-02, -5.000000000001e-01, 1.634736001559e-07, -6.970308979141e-08, 2.682368495284e-08, 1.727301512095e-07, 1.182715019909e-07, -1.000000000000e+06, 1.000000000001e-02, -8.364370774970e-15, 3.218842194341e-15, 1.000000000001e-02, 1.419258023891e-14, -5.000000000003e-02, 0.000000000000e+00
110, 0.000000000000e+00, 4.999999999998e-02, -5.000000000001e-01, -5.906202443883e-08, 1.787697087543e-07, 5.896282108619e-07, -2.117222835448e-07, -4.513289171005e-08, -1.000000000001e+06, 1.000000000001e-02, 2.145236505051e-14, 7.075538530343e-14, 1.000000000000e-02, -5.415947005207e-15, -5.000000000006e-02, 0.000000000000e+00
111, 2.500000000001e-02, 4.999999999998e-02, -5.000000000000e-01, 1.034917758846e-07, 1.212497723352e-07, -5.244506877723e-08, -7.213537739829e-08, -4.044804823844e-09, -9.999999999996e+05, 1.000000000000e-02, 1.454997268023e-14, -6.293408253268e-15, 9.999999999991e-03, -4.853765788613e-16, -4.999999999998e-02, 0.000000000000e+00
112, 5.000000000000e-02, 5.000000000000e-02, -5.000000000001e-01, -2.118969716995e-07, 9.110071773151e-08, -1.996274206003e-07, -1.974055035663e-07, -2.158107225597e-07, -1.000000000000e+06, 9.999999999994e-03, 1.093208612778e-14, -2.395529047204e-14, 9.999999999994e-03, -2.589728670717e-14, -5.000000000001e-02, 0.000000000000e+00
113, 7.499999999999e-02, 4.999999999999e-02, -5.000000000000e-01, -6.774043321629e-08, -1.334265725704e-07, 7.023185567069e-08, 2.530409230653e-08, -3.598686263045e-08, -9.999999999996e+05, 9.999999999993e-03, -1.601118870845e-14, 8.427822680483e-15, 9.999999999998e-03, -4.318423515654e-15, -4.999999999998e-02, 0.000000000000e+00
114, 1.000000000000e-01, 5.000000000002e-02, -5.000000000000e-01, 3.009009013907e-07, 6.088298539300e-08, -3.210894811153e-07, -1.317462851242e-07, 1.527724753383e-07, -1.000000000001e+06, 1.000000000002e-02, 7.305958247160e-15, -3.853073773384e-14, 9.999999999997e-03, 1.833269704060e-14, -5.000000000004e-02, 0.000000000000e+00
115, 0.000000000000e+00, 7.499999999999e-02, -5.000000000000e-01, 7.105589509048e-07, 5.578129320585e-08, -2.634620869662e-07, -3.071627966631e-07, -1.868821552528e-07, -9.999999999994e+05, 1.000000000003e-02, 6.693755184702e-15, -3.161545043595e-14, 9.999999999972e-03, -2.242585863034e-14, -4.999999999998e-02, 0.000000000000e+00
116, 2.500000000001e-02, 7.500000000003e-02, -5.000000000000e-01, -2.485600468053e-07, 4.999217966154e-08, -6.711474717051e-08, 8.680569176595e-07, 3.989158970925e-07, -1.000000000000e+06, 9.999999999980e-03, 5.999061559384e-15, -8.053769660461e-15, 1.000000000005e-02, 4.786990765110e-14, -5.000000000001e-02, 0.000000000000e+00
117, 4.999999999999e-02, 7.499999999999e-02, -5.000000000000e-01, 3.711609490929e-08, -1.417545917849e-07, -3.755564035793e-08, -4.623714378703e-08, 4.342577699863e-08, -9.999999999996e+05, 9.999999999998e-03, -1.701055101419e-14, -4.506676842952e-15, 9.999999999993e-03, 5.211093239835e-15, -4.999999999998e-02, 0.000000000000e+00
118, 7.499999999998e-02, 7.499999999998e-02, -5.000000000000e-01, 7.969865436218e-09, 1.756600240482e-07, -1.070128221943e-07, 8.480746244170e-09, -1.207834160913e-07, -1.000000000000e+06, 1.000000000000e-02, 2.107920288579e-14, -1.284153866332e-14, 1.000000000000e-02, -1.449400993096e-14, -5.000000000001e-02, 0.000000000000e+00
119, 9.999999999999e-02, 7.499999999999e-02, -4.999999999999e-01, 2.870831977282e-07, -4.789682371995e-08, 1.900051940477e-07, 6.288470190636e-07, -1.079178182451e-07, -9.999999999988e+05, 9.999999999996e-03, -5.747618846394e-15, 2.280062328572e-14, 1.000000000002e-02, -1.295013818941e-14, -4.999999999995e-02, 0.000000000000e+00
120, 0.000000000000e+00, 9.999999999990e-02, -4.999999999999e-01, -3.074302175835e-07, 4.986451166024e-07, -7.103546615620e-07, -1.354282230837e-07, -3.050548001588e-07, -9.999999999998e+05, 9.999999999984e-03, 5.983741399229e-14, -8.524255938744e-14, 9.999999999995e-03, -3.660657601905e-14, -4.999999999999e-02, 0.000000000000e+00
121, 2.500000000001e-02, 1.000000000001e-01, -5.000000000001e-01, 1.694793042773e-07, -8.192549032824e-08, 1.233608446418e-07, 6.287348383120e-08, 2.214968335372e-08, -1.000000000000e+06, 1.000000000001e-02, -9.831058839389e-15, 1.480330135702e-14, 1.000000000000e-02, 2.657962002446e-15, -5.000000000002e-02, 0.000000000000e+00
122, 5.000000000002e-02, 1.000000000000e-01, -5.000000000000e-01, -1.225410909507e-07, 3.906417580443e-08, 1.689724696764e-07, 2.524325945883e-07, -3.064748949121e-07, -1.000000000001e+06, 9.999999999998e-03, 4.687701096531e-15, 2.027669636117e-14, 1.000000000002e-02, -3.677698738945e-14, -5.000000000003e-02, 0.000000000000e+00
123, 7.499999999999e-02, 9.999999999999e-02, -4.999999999999e-01, 6.276734022303e-07, -5.728270250152e-08, -1.128001722284e-07, 2.829566234156e-07, 2.064527925873e-07, -9.999999999988e+05, 1.000000000002e-02, -6.873924300183e-15, -1.353602066741e-14, 9.999999999996e-03, 2.477433511048e-14, -4.999999999995e-02, 0.000000000000e+00
124, 1.000000000001e-01, 1.000000000001e-01, -5.000000000002e-01, 4.847323262119e-07, 8.908440385465e-07, 9.148623637135e-08, 5.085040831402e-07, 9.340804299492e-08, -1.000000000001e+06, 1.000000000003e-02, 1.069012846256e-13, 1.097834836456e-14, 1.000000000004e-02, 1.120896515939e-14, -5.000000000008e-02, 0.000000000000e+00
