NodeID, DISPLACEMENT_X1, DISPLACEMENT_Y1, TEMPERATURE1, STRESS_XX, STRESS_XY, STRESS_YY, STRESS_ZZ, STRAIN_XX, STRAIN_XY, STRAIN_YY, STRAIN_ZZ
319, 1.919212718916e-10, 1.511991642651e-13, 2.500000000299e+01, -2.969479163846e-02, -1.206527129839e-04, 1.254162542672e-02, -4.421008456194e-03, -1.256994645750e-11, -1.206527129839e-13, 8.548262075095e-12, 6.694513363848e-14
320, 1.819257019267e-10, -2.220950770352e-14, 2.500000000188e+01, -2.805982090730e-02, 1.479278919986e-05, 1.117163013275e-02, -4.390229283221e-03, -1.182630523635e-11, 1.479278919986e-14, 7.789420283678e-12, 8.490575693371e-15
321, 1.022306814125e-09, -8.656033306743e-12, 2.499999398425e+01, -2.145516519443e-02, -3.050093498829e-02, 1.230501902742e+00, 5.685041523673e-01, -4.411439902718e-10, -3.050093498829e-11, 1.848345436965e-10, -1.461643314909e-10
322, 4.569298188869e-10, 1.306717154869e-11, 2.499999993566e+01, -2.106428467666e-03, -4.221369336252e-02, 9.823458475457e-02, -5.654508926160e-02, -9.840602476344e-12, -4.221369336252e-11, 4.032990413477e-11, -3.705993287331e-11
323, 5.488347243454e-11, 5.614776416990e-15, 2.500000000000e+01, -1.532658107669e-02, -4.229536052986e-07, -1.221977254277e-03, -4.134181139663e-03, -5.594887359544e-12, -4.229536052986e-16, 1.457414551660e-12, 1.312608967436e-15
324, 3.710738099829e-10, 2.331813039390e-12, 2.499999994685e+01, -8.207162613481e-02, -6.665195083495e-03, 5.997345109921e-02, 1.715402767544e-02, -4.302953662625e-11, -6.665195083495e-12, 2.799300199076e-11, 6.583290278872e-12
325, 1.712050232769e-11, -1.520788181532e-14, 2.500000000000e+01, -1.318432627627e-02, 6.799290268570e-07, -3.359037878255e-03, -4.138160936800e-03, -4.524004163062e-12, 6.799290268570e-16, 3.886400359435e-13, -9.214933289564e-16
326, 8.511813606503e-11, -4.191374607193e-15, 2.500000000000e+01, -1.743696093925e-02, -7.447171297137e-07, 8.956498874473e-04, -4.133711966064e-03, -6.650961754302e-12, -7.447171297137e-16, 2.515343659048e-12, 6.627322922613e-16
327, 8.515450798277e-11, -2.518445055576e-15, 2.500000000000e+01, -1.743810817151e-02, 6.534721777783e-06, 8.987367510621e-04, -4.136050410332e-03, -6.651630080145e-12, 6.534721777783e-15, 2.516792381141e-12, -6.011995557744e-16
328, 1.052904972855e-09, 1.054820483053e-11, 2.499999248256e+01, -1.168330426703e-01, 4.717134505687e-02, 1.338748125086e+00, 7.511739419312e-01, -5.255669487693e-10, 4.717134505687e-11, 2.022236351088e-10, -9.156345646861e-11
329, 1.013781149395e-09, -1.162515393170e-11, 2.499999422057e+01, -6.758007385616e-02, -3.377276964688e-03, 1.192477865594e+00, 5.664347548296e-01, -4.456592453965e-10, -3.377276964688e-12, 1.843697243283e-10, -1.286518310537e-10
330, 1.282891921589e-10, -7.769543738984e-15, 2.500000000005e+01, -2.176972531801e-02, -3.650143664610e-06, 5.196237489905e-03, -4.138795676391e-03, -8.811738540035e-12, -3.650143664610e-15, 4.671242863922e-12, 3.726280773884e-15
331, 1.322419855861e-10, 2.372589465782e-14, 2.500000000011e+01, -2.220897123040e-02, -1.101152283989e-05, 5.622499424867e-03, -4.145186129879e-03, -9.027164759586e-12, -1.101152283989e-14, 4.888570568047e-12, 4.727790673580e-15
332, 7.071343039017e-11, 1.440999109694e-14, 2.500000000000e+01, -1.623060304077e-02, -4.242388068264e-06, -3.177444812818e-04, -4.133950764282e-03, -6.047242417407e-12, -4.242388068264e-15, 1.909186862336e-12, 1.083720836439e-15
333, 1.350609971842e-10, 3.907639145976e-14, 2.500000000008e+01, -2.231802834989e-02, -6.196622846011e-06, 5.706982224232e-03, -4.127032697889e-03, -9.081714834799e-12, -6.196622846011e-15, 4.930790452260e-12, 1.378299119928e-14
334, 1.311635254320e-10, 1.340360121878e-15, 2.500000000005e+01, -2.203782734710e-02, -1.225291819242e-05, 5.482465770774e-03, -4.137934786141e-03, -8.948094073595e-12, -1.225291819242e-14, 4.812052485342e-12, 1.852206884173e-15
335, 1.729960645525e-10, 3.579520362098e-14, 2.499999999958e+01, -2.679721213697e-02, 1.995504288515e-06, 1.033985888451e-02, -4.098945345951e-03, -1.135972789372e-11, 1.995504288515e-15, 7.208807617018e-12, -1.059449821046e-14
336, 2.092426449541e-10, 6.216906282702e-14, 2.500000000148e+01, -3.247402724260e-02, -1.646161107600e-04, 1.583964542218e-02, -4.441074685806e-03, -1.406724813073e-11, -1.646161107600e-13, 1.008958820166e-11, -5.077185233272e-14
337, 6.955607173863e-11, -7.686848962062e-15, 2.500000000000e+01, -1.626641555419e-02, 9.471567548062e-07, -2.947165101281e-04, -4.130339080539e-03, -6.063944723351e-12, 9.471567548062e-16, 1.921904798680e-12, 4.093513474403e-15
338, 2.282310550302e-10, 2.164650020334e-13, 2.499999999173e+01, -3.641578575735e-02, -2.833928524136e-04, 2.069310775552e-02, -3.210873606638e-03, -1.656356909350e-11, -2.833928524136e-13, 1.199087766294e-11, 3.888698185837e-14
339, 1.834100605518e-10, -1.032303299984e-13, 2.500000000112e+01, -2.854879366549e-02, 1.153045348753e-04, 1.179686449294e-02, -4.280670403036e-03, -1.212427085479e-11, 1.153045348753e-13, 8.048558224428e-12, 9.790776438390e-15
340, 8.239706199219e-11, 2.209081560661e-15, 2.500000000000e+01, -1.728332143820e-02, -5.474588668131e-06, 7.347117198200e-04, -4.134565204202e-03, -6.573281828842e-12, -5.474588668131e-15, 2.435734750166e-12, 1.096288154790e-15
341, 1.416394777881e-11, -1.721566457741e-14, 2.500000000000e+01, -1.300075940660e-02, -3.784340791237e-08, -3.547993030508e-03, -4.136572525445e-03, -4.431893015736e-12, -3.784340791237e-17, 2.944901723113e-13, 2.004248430755e-16
342, 1.864869344520e-11, -1.788348771876e-14, 2.500000000000e+01, -1.324740831063e-02, 8.047931405038e-07, -3.298626697216e-03, -4.137169709269e-03, -4.555307455989e-12, 8.047931405038e-16, 4.190833507208e-13, -1.881553056927e-16
343, 3.457944874187e-10, -1.802797936584e-12, 2.499999995507e+01, -7.016210722638e-02, 3.303932940012e-03, 4.902857493667e-02, 9.264091924920e-03, -3.574313808332e-11, 3.303932940012e-12, 2.385220299821e-11, 3.969961492336e-12
344, 2.508328612283e-10, 9.789627018701e-14, 2.499999999418e+01, -4.000582822318e-02, -4.869859004198e-04, 2.423362677319e-02, -3.149922616229e-03, -1.835520715552e-11, -4.869859004198e-13, 1.376452034266e-11, 7.274564795555e-14
345, 4.876615732221e-10, 6.787310455595e-12, 2.500000028005e+01, -6.150517086517e-02, -8.662413936685e-03, 4.970160531566e-02, -7.770106739490e-02, -1.116428102704e-11, -8.662413936685e-12, 4.443910706338e-11, -1.926222929190e-11
346, 4.546735574627e-10, -1.026078667931e-11, 2.500000080678e+01, -4.208318200879e-02, -1.979769418958e-02, -8.054554399309e-03, -1.458927838581e-01, 2.370672477786e-11, -1.979769418958e-11, 4.072103858260e-11, -2.819807614680e-11
347, 1.792627696755e-11, -2.089142420247e-15, 2.500000000000e+01, -1.322177125029e-02, -2.926615603791e-07, -3.320482985790e-03, -4.138891401849e-03, -4.542734209645e-12, -2.926615603791e-16, 4.079099226046e-13, -1.294285424734e-15
348, 4.556411365813e-10, -1.293592758288e-11, 2.500000071500e+01, -5.341478834928e-02, 7.712231175817e-03, -4.176205106231e-02, -1.493887044244e-01, 3.197656806508e-11, 7.712231175817e-12, 3.780293670856e-11, -1.601038997249e-11
349, 4.646613723336e-10, -2.744258479591e-11, 2.500000012761e+01, -9.503950283206e-02, 6.805933957320e-02, 5.577036690906e-02, -3.311254322669e-02, -3.275749991437e-11, 6.805933957320e-11, 4.264743495619e-11, -1.794020111684e-12
350, 2.963430096802e-10, -9.629078652250e-13, 2.500000004527e+01, -5.097268108657e-02, 2.047340894795e-03, 2.597334295576e-02, -9.873547857798e-03, -2.009787148336e-11, 2.047340894795e-12, 1.837514053780e-11, 4.516951310233e-13
351, 1.212875040351e-10, -3.070049951943e-14, 2.500000000008e+01, -2.081316804842e-02, 6.519332824124e-06, 4.239060401703e-03, -4.143157839520e-03, -8.331705778016e-12, 6.519332824124e-15, 4.194408447045e-12, 3.299326433131e-15
352, 3.701210639504e-11, -8.474250414736e-15, 2.500000000000e+01, -1.419784272957e-02, 1.017915398697e-06, -2.342033985956e-03, -4.138404009214e-03, -5.031131296283e-12, 1.017915398697e-15, 8.967730755261e-13, -1.411936103054e-15
353, 1.493238770260e-10, -1.709486000526e-14, 2.499999999961e+01, -2.398766026724e-02, 5.215445649979e-06, 7.500023372756e-03, -4.091931137394e-03, -9.952313129287e-12, 5.215445649979e-15, 5.791528690710e-12, -4.448564364691e-15
354, 1.920354534773e-10, -1.189298113205e-14, 2.500000000108e+01, -2.994276275891e-02, -3.697460613381e-05, 1.317446957261e-02, -4.271877178410e-03, -1.282274073921e-11, -3.697460613381e-14, 8.735875426550e-12, 1.270205104136e-14
355, 3.576303242438e-11, 1.019346301881e-15, 2.500000000000e+01, -1.408580958214e-02, -2.653167911381e-07, -2.458653557954e-03, -4.136746681078e-03, -4.974815889955e-12, -2.653167911381e-16, 8.387621221353e-13, -2.844394266615e-16
356, 7.820143813942e-11, -3.067505315409e-15, 2.500000000001e+01, -1.703140703643e-02, 3.274662716067e-06, 4.761572458125e-04, -4.132429557108e-03, -6.446504469452e-12, 3.274662716067e-15, 2.307277671667e-12, 2.984270206931e-15
357, 3.578854592401e-11, 1.641540782280e-18, 2.500000000000e+01, -1.408749953416e-02, 6.108350033913e-07, -2.457139911967e-03, -4.136039782231e-03, -4.975709747259e-12, 6.108350033913e-16, 8.394700638393e-13, 2.012870731539e-17
358, 7.820470898340e-11, 7.057771094624e-15, 2.500000000000e+01, -1.690571297221e-02, -4.311423112694e-06, 3.552113025522e-04, -4.136130853069e-03, -6.384146529858e-12, -4.311423112694e-15, 2.246315607523e-12, 6.445297122757e-16
359, 4.610343361740e-10, 1.042985258156e-11, 2.500000075493e+01, -8.186138290316e-02, -8.622565662089e-03, -2.880964325612e-02, -1.215360290622e-01, 1.399722161809e-11, -8.622565662089e-12, 4.052309144161e-11, -5.840101461414e-12
360, 8.194963752529e-11, 5.969854774288e-15, 2.500000000000e+01, -1.718122806215e-02, -2.333820713977e-08, 6.281422978610e-04, -4.134633388694e-03, -6.521784668397e-12, -2.333820713977e-17, 2.382900511609e-12, 1.512668331687e-15
361, 4.785346364957e-10, -4.370977584999e-12, 2.500000006216e+01, 2.240620325162e-02, -9.499229196059e-03, 8.429338809352e-02, -1.181186111767e-01, 1.495569293769e-11, -9.499229196059e-12, 4.589928535864e-11, -5.530671427649e-11
362, 1.864682812239e-11, 7.038930086833e-15, 2.500000000000e+01, -1.322651267758e-02, -2.098970200740e-07, -3.319539785411e-03, -4.136603896424e-03, -4.544940164903e-12, -2.098970200740e-16, 4.085462811800e-13, 1.422567338495e-17
363, 1.142983031412e-10, -3.793381303231e-16, 2.500000000000e+01, -2.002096763750e-02, -6.494238421706e-07, 3.489467963244e-03, -4.141876589405e-03, -7.943100864496e-12, -6.494238421706e-16, 3.812116935878e-12, -3.555340446336e-15
364, 1.002340226488e-09, 5.581740528470e-12, 2.499999470098e+01, -4.283993892274e-01, 5.358531528937e-02, 1.200111834564e+00, 9.177421138688e-01, -6.374281912563e-10, 5.358531528937e-11, 1.768274206392e-10, 3.564256029180e-11
365, 4.621195311954e-10, 1.829559807618e-11, 2.500000008016e+01, -1.738577676350e-02, -4.476202914677e-02, 7.286980436782e-02, -8.278370384879e-02, -2.596075138999e-12, -4.476202914677e-11, 4.253171542666e-11, -3.529503868164e-11
366, 1.183704424563e-10, 2.694149398869e-14, 2.499999999996e+01, -2.051047466151e-02, -1.485002430762e-05, 3.971412600637e-03, -4.136886452276e-03, -8.189207435606e-12, -1.485002430762e-14, 4.051736195469e-12, -2.413330987455e-15
367, 9.267298141579e-10, 2.164321671177e-12, 2.499999654468e+01, -3.096604304441e-01, -8.037173809631e-03, 7.300548514876e-01, 4.537616055181e-01, -3.771049756676e-10, -8.037173809631e-12, 1.427526652982e-10, 4.606042313435e-12
368, 4.123709102082e-11, -1.974605583336e-14, 2.500000000000e+01, -1.438757347028e-02, 2.716173739460e-06, -2.155738124891e-03, -4.137486247490e-03, -5.125661888253e-12, 2.716173739460e-15, 9.902557844405e-13, -6.182768587587e-16
369, 3.075195941472e-10, -4.362668967351e-13, 2.500000001636e+01, -5.467235211776e-02, -2.207042860046e-04, 3.303579493299e-02, -4.677613811281e-03, -2.401783676015e-11, -2.207042860046e-13, 1.983623676522e-11, 9.795323930862e-13
370, 3.037765051583e-10, -2.997788410648e-13, 2.500000005884e+01, -5.397593672684e-02, -1.679216004804e-03, 2.654310420231e-02, -1.028419556071e-02, -2.074485254998e-11, -1.679216004804e-12, 1.951466791459e-11, 1.101018033080e-12
371, 1.636355448063e-10, 3.337243733193e-14, 2.499999999963e+01, -2.583842926869e-02, 3.200448855266e-05, 9.315025437140e-03, -4.069182906717e-03, -1.087568967885e-11, 3.200448855266e-14, 6.701037674068e-12, 8.933502139960e-15
372, 2.208501854131e-10, 4.943184301507e-14, 2.499999999991e+01, -3.492553335171e-02, 1.109516088592e-04, 1.788162567804e-02, -3.838066104769e-03, -1.537852197619e-11, 1.109516088592e-13, 1.102505753868e-11, 1.652116472748e-13
373, 4.541778583712e-10, -2.437253608786e-11, 2.500000055761e+01, -9.070650310577e-02, 6.035146012917e-02, -6.595728433546e-03, -8.615241373540e-02, -3.588294120450e-12, 6.035146012917e-11, 3.846709321566e-11, -1.311249435263e-12
374, 3.647802954426e-10, 1.805053669320e-12, 2.500000009010e+01, -7.568692973602e-02, -6.532996869534e-03, 3.679639998817e-02, -9.746491618527e-03, -2.919556771536e-11, -6.532996869534e-12, 2.704609714673e-11, 3.774651343385e-12
375, 1.058227236464e-09, -7.642829424499e-12, 2.499999415822e+01, -1.434694179874e-01, -1.261470495515e-02, 1.216018444057e+00, 5.919551028971e-01, -4.835400455112e-10, -1.261470495515e-11, 1.962038855112e-10, -1.158277850689e-10
376, 3.772954687239e-10, -1.741270296786e-14, 2.499999982573e+01, -7.206616763978e-02, 2.199094797173e-03, 7.496176765390e-02, 2.251165401414e-02, -4.553811083811e-11, 2.199094797173e-12, 2.797585680872e-11, 1.750799988847e-12
377, 3.560233623873e-11, -1.266373435447e-14, 2.500000000000e+01, -1.407075045400e-02, 5.075933880161e-07, -2.469624629283e-03, -4.138670649390e-03, -4.967509300154e-12, 5.075933880161e-16, 8.330536122066e-13, -1.469397846521e-15
378, 1.020340795333e-09, 8.611207652470e-12, 2.499999256679e+01, 6.135351901071e-02, 1.618089647920e-05, 1.445888380852e+00, 6.937981349281e-01, -5.016220259786e-10, 1.618089647920e-14, 1.906454049420e-10, -1.853997180199e-10
379, 1.075473238864e-09, -1.794564403216e-12, 2.499999332293e+01, -1.346163279466e-01, 1.960069238342e-02, 1.349930889905e+00, 7.004861552597e-01, -5.393253729940e-10, 1.960069238342e-11, 2.029482359318e-10, -1.217741313908e-10
380, 3.764743836244e-11, -8.645072536944e-15, 2.500000000000e+01, -1.414452493512e-02, -4.073369561159e-07, -2.405112497935e-03, -4.134166167817e-03, -5.003913367799e-12, -4.073369561159e-16, 8.657928507917e-13, 1.266015850862e-15
381, 2.250285838986e-10, -1.639273064048e-13, 2.500000000066e+01, -3.523231243951e-02, 9.232413164036e-05, 1.854597983510e-02, -4.191014824882e-03, -1.550057904446e-11, 9.232413164036e-14, 1.138856709284e-11, 2.006976284720e-14
382, 4.789475724616e-10, -1.473493777886e-11, 2.499999998777e+01, -9.069606324308e-02, 7.372501306743e-02, 7.975057102457e-02, -1.796415623390e-02, -3.988826778293e-11, 7.372501306743e-11, 4.533504935090e-11, -3.522314278338e-12
383, 1.589386388185e-10, -4.643837772516e-14, 2.499999999961e+01, -2.514108541150e-02, 5.112796488474e-05, 8.697220347263e-03, -4.116013221782e-03, -1.053098094832e-11, 5.112796488474e-14, 6.388171931063e-12, -1.844485345935e-14
384, 1.040860068043e-09, -2.687127081560e-12, 2.499999221420e+01, -6.606405367624e-02, -1.517689885685e-01, 1.510675072340e+00, 9.001900160279e-01, -5.945157003639e-10, -1.517689885685e-10, 1.938538626440e-10, -1.113886655119e-10
385, 1.634114777392e-10, -5.268863968379e-15, 2.499999999976e+01, -2.577788343472e-02, -3.209459723312e-05, 9.265937438118e-03, -4.116019398544e-03, -1.083613550108e-11, -3.209459723312e-14, 6.685774935339e-12, -5.203482992822e-15
386, 4.778292795658e-10, 2.203892734497e-13, 2.500000001190e+01, -2.333667231239e-03, -3.592954604747e-02, 9.164936364948e-02, -8.413422157464e-02, -1.185004613101e-12, -3.592954604747e-11, 4.580651082726e-11, -4.208528178480e-11
387, 1.425908708796e-11, -1.762557116213e-15, 2.500000000000e+01, -1.300664133779e-02, 3.861649871326e-07, -3.538887967029e-03, -4.135457324259e-03, -4.435198280967e-12, 3.861649871326e-16, 2.986784044155e-13, 3.937258008179e-16
388, 3.178911733485e-10, 1.888747633596e-12, 2.500000006361e+01, -5.776731619839e-02, -2.236938398605e-03, 2.860455928147e-02, -1.163857731371e-02, -2.213197275778e-11, -2.236938398605e-12, 2.105396498215e-11, 9.323966845631e-13
389, 3.117924750610e-10, -1.333407572847e-12, 2.500000000580e+01, -5.492543339679e-02, 2.460059487707e-03, 3.577343844066e-02, -2.935732725382e-03, -2.501052595114e-11, 2.460059487707e-12, 2.033890996759e-11, 9.843243845667e-13
390, 1.042845806678e-09, 4.840279035973e-13, 2.499999221678e+01, 5.674634670882e-02, 1.601903389510e-02, 1.504682367471e+00, 7.244694116512e-01, -5.271119791671e-10, 1.601903389510e-11, 1.968560312138e-10, -1.932504466959e-10
391, 3.964756195159e-11, 1.121831587485e-14, 2.500000000000e+01, -1.429788183998e-02, -3.935926846379e-06, -2.244970796761e-03, -4.137011253597e-03, -5.081032868293e-12, -3.935926846379e-15, 9.454226533170e-13, -5.975751011476e-16
392, 1.029446722829e-09, 4.883222889310e-12, 2.499999375990e+01, -4.627304279112e-02, -6.229155647312e-03, 1.268543617896e+00, 5.960229069564e-01, -4.670501914839e-10, -6.229155647312e-12, 1.903581388599e-10, -1.459022166101e-10
393, 1.331613500077e-10, 1.173114408399e-14, 2.499999999996e+01, -2.208277660225e-02, -7.887164025533e-06, 5.560360687945e-03, -4.139451226002e-03, -8.976926500640e-12, -7.887164025533e-15, 4.844642144458e-12, -5.263812515496e-15
394, 1.021065660118e-09, -4.699791220207e-12, 2.499999474289e+01, -1.165636391039e-01, -1.524907421107e-02, 1.115218215756e+00, 5.129936023011e-01, -4.302451489963e-10, -1.524907421107e-11, 1.856457784338e-10, -1.154665282938e-10
395, 4.385647519211e-10, -3.688048884213e-12, 2.499999985492e+01, -1.066844615012e-01, 6.434445529412e-03, 9.117981960624e-02, 3.357886037484e-02, -6.124288627087e-11, 6.434445529412e-12, 3.768925428284e-11, 8.888774667141e-12
396, 6.074810784398e-11, -1.992931044297e-14, 2.500000000000e+01, -1.561987123279e-02, 6.101654324933e-07, -9.306098242193e-04, -4.136578663703e-03, -5.741189356550e-12, 6.101654324933e-16, 1.603441347734e-12, 4.569279926318e-16
397, 1.856145964767e-10, 4.183719233916e-14, 2.500000000080e+01, -2.873819543748e-02, 2.101305570994e-05, 1.216125078180e-02, -4.335836476635e-03, -1.224426705277e-11, 2.101305570994e-14, 8.205456056868e-12, -4.308757234922e-14
398, 4.840781685182e-11, 1.151902646464e-14, 2.500000000000e+01, -1.481822824457e-02, -1.525420300992e-06, -1.728840365686e-03, -4.134331815913e-03, -5.340923943772e-12, -1.525420300992e-15, 1.203769995669e-12, 1.024270555847e-15
399, 4.945432628375e-10, 3.145890380240e-11, 2.499999990778e+01, -1.084257000186e-01, -6.227529245832e-02, 1.042388395712e-01, 2.188989734648e-02, -5.985624488033e-11, -6.227529245832e-11, 4.647602491459e-11, 5.301553802231e-12
400, 1.040427678827e-09, 8.307211298538e-12, 2.499999209207e+01, 9.950572898129e-02, -3.152525918473e-02, 1.526432099323e+00, 7.292457817233e-01, -5.178986290929e-10, -3.152525918473e-11, 1.955645560780e-10, -2.030286027219e-10
401, 4.670862220649e-10, 1.579148015238e-11, 2.500000026234e+01, -6.519270287962e-02, -2.286666549953e-02, 5.143235322932e-02, -6.400469826058e-02, -1.380140451137e-11, -2.286666549953e-11, 4.451112354310e-11, -1.320740220185e-11
402, 2.339424562331e-10, 2.229204168219e-13, 2.500000000127e+01, -3.686402187856e-02, -6.309820475471e-04, 2.010828766245e-02, -4.340323427391e-03, -1.626893956965e-11, -6.309820475471e-13, 1.221721520085e-11, -7.090344068916e-15
403, 3.140356128510e-10, -1.779948223677e-13, 2.499999998409e+01, -5.321099802149e-02, 6.395708620717e-05, 3.959983809026e-02, -2.430743065519e-03, -2.566937384495e-11, 6.395708620717e-14, 2.073604421093e-11, -2.792463669644e-13
404, 1.673422244688e-10, -7.366050319190e-15, 2.499999999891e+01, -2.612144281978e-02, -4.604728775351e-06, 9.741284150198e-03, -4.049583785213e-03, -1.105726624101e-11, -4.604728775351e-15, 6.874097243975e-12, -2.133672373101e-14
405, 1.126561955910e-09, -2.611115195043e-11, 2.499998863805e+01, -2.852183026896e-02, 2.129571170710e-02, 1.994457747836e+00, 1.326875770507e+00, -7.854628993751e-10, 2.129571170710e-11, 2.260268896776e-10, -1.077640989872e-10
406, 2.894312531176e-10, 1.478464713512e-12, 2.500000003252e+01, -4.564975316730e-02, -3.412652211577e-03, 2.714195908412e-02, -1.079711286695e-02, -1.852872378790e-11, -3.412652211577e-12, 1.786713233781e-11, -1.102403637725e-12
407, 1.683355740750e-11, 3.559716843479e-15, 2.500000000000e+01, -1.313571336382e-02, -5.544744195438e-07, -3.413970231402e-03, -4.134499529159e-03, -4.499494871831e-12, -5.544744195438e-16, 3.613766943791e-13, 1.112045500284e-15
408, 4.473404865123e-10, -7.110511781727e-12, 2.500000082854e+01, -9.476753645717e-02, 3.402059658392e-03, -4.669912935892e-02, -1.238452545973e-01, 1.394619137094e-11, 3.402059658392e-12, 3.798039492006e-11, -5.926676991056e-13
409, 1.445557851368e-11, 2.776933310154e-15, 2.500000000000e+01, -1.301879764076e-02, -5.190661869961e-07, -3.530531757146e-03, -4.135722223836e-03, -4.440896791700e-12, -5.190661869961e-16, 3.032361501080e-13, 6.409167631610e-16
410, 1.016561274903e-09, 5.805740342524e-12, 2.499999263050e+01, 1.060862794052e-01, -4.066540556375e-02, 1.439922078550e+00, 6.620769514998e-01, -4.772843861891e-10, -4.066540556375e-11, 1.896335133831e-10, -1.992890501418e-10
411, 1.417303303343e-11, 5.972788707758e-15, 2.500000000000e+01, -1.300059411234e-02, -7.546967788494e-08, -3.542217365740e-03, -4.136198196743e-03, -4.432469949604e-12, -7.546967788494e-17, 2.967184236946e-13, -2.719918069953e-16
412, 1.080218567233e-09, -2.594857841690e-12, 2.499999108194e+01, 8.414596868870e-02, 3.384282000576e-04, 1.728597359362e+00, 1.049524501149e+00, -6.187124793083e-10, 3.384282000576e-13, 2.035132160282e-10, -1.360232130781e-10
413, 4.903135176128e-10, -2.269588957572e-11, 2.500000001388e+01, -7.519184685681e-02, 1.015015224746e-01, 9.011035026194e-02, -2.913562793178e-02, -3.559127584624e-11, 1.015015224746e-10, 4.705982271313e-11, -1.256316638373e-11
414, 9.528956580375e-11, -2.099971455991e-14, 2.499999999999e+01, -1.833144456538e-02, 2.537304513216e-06, 1.780270526874e-03, -4.137878567832e-03, -7.097082622930e-12, 2.537304513216e-15, 2.958774923196e-12, -2.996241569810e-16
415, 9.773726264582e-10, -6.754724706685e-11, 2.499999593939e+01, -3.813550991326e-01, 1.072046699331e-01, 8.858566028938e-01, 6.136906471723e-01, -4.730421836414e-10, 1.072046699331e-10, 1.605636673718e-10, 2.448068951102e-11
416, 2.090583901478e-10, -4.507281636837e-15, 2.500000000468e+01, -3.273223786765e-02, -2.811788542389e-05, 1.530030147550e-02, -4.616320824091e-03, -1.396475811467e-11, -2.811788542389e-14, 1.005151155690e-11, 9.320040710799e-14
417, 1.495724505984e-10, -2.739599538133e-14, 2.500000000015e+01, -2.401073103244e-02, 4.365300394540e-05, 7.446842070741e-03, -4.147978066249e-03, -9.928088794271e-12, 4.365300394540e-14, 5.800697757321e-12, 3.287688826244e-15
418, 1.495700698043e-10, -3.274670547842e-14, 2.499999999992e+01, -2.401571119480e-02, 8.059160533347e-06, 7.475014615650e-03, -4.106504890664e-03, -9.946453223141e-12, 8.059160533347e-15, 5.798909682083e-12, 8.149928926089e-15
419, 3.272061886483e-10, 6.052469632082e-13, 2.500000006113e+01, -5.842003052238e-02, -9.858800887503e-05, 3.147126047275e-02, -1.050533014294e-02, -2.289704113927e-11, -9.858800887503e-14, 2.204860435829e-11, 1.060309050449e-12
420, 2.652917202652e-10, 1.342100018533e-13, 2.499999999887e+01, -4.124380507722e-02, -2.184892801223e-04, 2.660610718684e-02, -4.988381308700e-03, -1.870678375666e-11, -2.184892801223e-13, 1.521817237537e-11, -5.790718723977e-13
421, 3.400730538616e-11, 3.376263206901e-15, 2.500000000000e+01, -1.399551750665e-02, -1.619753929331e-06, -2.554858014085e-03, -4.135242703947e-03, -4.929237815485e-12, -1.619753929331e-15, 7.910919307964e-13, 8.995858657156e-16
422, 4.672366179551e-10, -2.360382336978e-11, 2.500000020116e+01, -4.542400844119e-02, 8.586221548077e-02, 5.678560874142e-02, -7.950376334843e-02, -7.448931581221e-12, 8.586221548077e-11, 4.365587701008e-11, -2.448880903484e-11
423, 4.967456774665e-11, -1.577384019840e-14, 2.500000000000e+01, -1.490687061980e-02, 1.337542778863e-06, -1.647327186511e-03, -4.135523050976e-03, -5.384434276660e-12, 1.337542778863e-15, 1.245337439984e-12, 1.239507751832e-15
424, 1.467029714885e-10, -1.066395177370e-14, 2.499999999998e+01, -2.368772074099e-02, -3.172903544817e-05, 7.118986755166e-03, -4.120368880434e-03, -9.775865213174e-12, -3.172903544817e-14, 5.627488534903e-12, 7.810717102826e-15
425, 4.847310925176e-10, 1.664416965495e-11, 2.499999972639e+01, -9.300101958105e-02, -3.147166694584e-02, 1.281686337559e-01, 3.769332338873e-02, -6.527804786566e-11, -3.147166694584e-11, 4.530677880282e-11, 6.912361922683e-14
